,product_data_storage,csat_score,articles_viewed,smartphone_notifications_viewed,marketing_emails_clicked,social_media_ads_viewed,minutes_customer_support,months_active,churned,product_travel_expense_Free-Trial,product_travel_expense_No,product_payroll_Free-Trial,product_payroll_No,product_accounting_Free-Trial,product_accounting_No,us_region_East South Central,us_region_Middle Atlantic,us_region_Mountain,us_region_New England,us_region_Pacific,us_region_South Atlantic,us_region_West North Central,us_region_West South Central,company_size_10-50,company_size_100-250,company_size_50-100,company_size_self-employed
1304,1024,6,1,1,12,0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1305,1024,8,6,0,17,1,0.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1306,2048,8,4,0,17,1,0.0,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1307,200,9,7,0,10,1,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1308,1024,10,4,1,19,1,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1309,1024,10,7,1,13,2,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1310,500,10,2,0,21,1,5.2,4.0,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1311,1024,10,5,1,17,0,0.0,3.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1312,5120,10,3,0,19,0,0.0,6.0,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1313,500,9,2,3,20,0,0.0,1.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1314,200,9,4,0,24,0,0.0,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1315,2048,10,4,0,23,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1316,500,8,2,0,22,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1317,5120,10,5,1,19,0,0.0,7.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1318,1024,9,2,0,19,1,0.0,5.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1319,1024,9,3,0,15,0,0.0,3.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1320,500,10,3,1,18,0,21.5,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1321,500,8,6,1,17,0,0.0,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1322,500,8,2,0,17,1,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1323,500,8,2,2,13,1,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1324,5120,8,5,0,17,0,14.5,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1325,5120,8,6,0,10,0,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1326,1024,10,2,0,17,1,0.0,1.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1327,5120,8,7,0,16,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1328,2048,8,5,0,14,0,6.8,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1329,1024,9,3,1,14,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1330,5120,9,1,0,19,0,0.0,7.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1331,2048,9,3,1,15,1,0.0,5.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1332,1024,9,2,0,15,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,2048,7,4,0,8,1,6.2,4.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1334,200,10,1,0,20,1,0.0,4.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1335,2048,9,5,1,20,0,0.0,5.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1336,1024,9,7,0,26,0,0.0,12.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1337,1024,10,5,0,13,0,0.0,2.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1338,200,7,3,1,11,0,0.0,2.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1339,1024,10,3,0,20,0,0.0,12.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1340,1024,7,5,0,16,0,10.2,3.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1341,1024,9,8,0,16,0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1342,500,9,3,0,21,0,0.0,3.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1343,1024,9,3,0,12,1,0.0,2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1344,500,10,4,0,17,1,10.4,4.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1345,2048,9,2,1,16,1,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1346,500,8,4,0,13,1,0.0,4.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1347,2048,10,3,0,19,0,12.2,8.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1348,500,9,4,2,12,0,0.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1349,1024,10,5,0,19,0,0.0,7.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,1024,9,4,0,12,0,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1351,2048,10,4,0,22,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1352,2048,7,2,0,18,0,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1353,1024,9,4,0,14,0,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1354,2048,9,7,1,18,0,0.0,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1355,1024,8,5,1,13,0,0.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1356,500,8,8,0,14,0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1357,200,7,7,0,18,0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1358,1024,9,5,0,18,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1359,1024,9,1,0,12,0,0.0,3.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1360,2048,10,5,2,20,2,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1361,1024,10,2,0,19,1,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,2048,10,5,1,17,0,3.7,8.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1363,1024,9,8,0,20,0,31.2,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1364,2048,9,3,1,17,1,0.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1365,500,8,5,0,12,0,0.0,3.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1366,1024,8,5,0,14,0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1367,1024,9,2,1,13,0,0.0,3.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1368,2048,10,4,0,14,0,0.0,5.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1369,1024,9,4,0,13,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1370,1024,9,5,0,18,0,0.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1371,2048,9,5,0,15,0,0.0,3.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1372,2048,10,3,0,13,1,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1373,500,10,2,0,22,0,0.0,5.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1374,1024,9,2,1,16,0,0.0,4.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1375,500,10,3,0,16,1,0.0,4.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1376,200,8,2,0,19,0,0.0,3.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1377,1024,8,5,0,13,1,0.0,3.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1378,1024,10,2,1,19,0,0.0,3.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1379,2048,6,4,0,21,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1380,500,10,3,0,21,1,0.0,11.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1381,5120,9,5,0,16,0,0.3,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1382,1024,10,5,0,12,0,0.0,7.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1383,500,8,4,0,13,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1384,200,10,4,1,16,0,0.0,5.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1385,1024,6,4,1,14,2,7.6,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1386,2048,8,2,0,16,1,0.0,4.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1387,500,8,4,0,13,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1388,1024,9,5,1,16,0,1.1,8.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1389,100,7,3,0,15,0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1390,500,8,2,1,18,0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,1024,9,4,0,20,1,15.8,3.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1392,2048,10,4,1,13,0,3.3,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1393,200,9,2,0,16,0,0.0,1.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1394,2048,8,7,1,17,0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1395,500,9,7,1,16,1,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1396,1024,7,8,0,14,0,0.0,3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1397,200,7,2,0,22,0,0.5,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1398,2048,8,5,0,18,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1399,2048,8,4,1,19,1,0.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1400,500,10,2,1,14,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1401,200,9,3,1,15,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1402,2048,9,4,0,20,0,19.7,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1403,500,9,2,0,13,1,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1404,2048,10,2,0,21,0,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1405,5120,10,4,0,14,0,4.7,12.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1406,5120,10,6,0,13,0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1407,1024,10,4,0,15,1,0.0,5.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1408,1024,8,7,1,19,0,2.1,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1409,5120,10,3,1,18,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1410,1024,10,5,0,16,0,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1411,2048,10,5,0,19,2,5.1,3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1412,2048,8,2,1,17,2,0.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1413,500,9,7,0,19,1,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1414,1024,9,5,1,19,0,11.2,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1415,1024,9,3,0,12,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1416,1024,8,3,0,20,0,0.0,2.0,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1417,500,9,3,0,16,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1418,2048,9,5,1,16,0,15.6,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1419,5120,10,3,0,17,0,0.0,8.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1420,500,8,4,2,15,1,0.0,4.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,200,9,3,0,20,0,0.8,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1422,1024,10,1,1,22,0,0.0,2.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1423,1024,9,5,1,14,1,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1424,500,10,5,0,18,0,0.0,7.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1425,1024,9,3,2,15,0,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1426,500,10,6,0,15,1,0.0,3.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1427,500,7,4,0,17,0,3.1,3.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1428,500,7,7,0,19,1,0.0,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1429,200,10,5,1,14,0,0.0,1.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1430,2048,10,3,0,16,1,0.0,5.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1431,1024,10,1,0,17,1,0.0,8.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1432,1024,8,5,0,16,1,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1433,500,8,6,0,11,0,21.8,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1434,1024,10,3,1,18,0,0.0,2.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1435,2048,8,3,1,16,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1436,2048,8,1,0,13,1,1.4,0.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1437,500,10,3,0,14,2,0.0,7.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1438,1024,9,3,0,14,0,0.0,3.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1439,200,10,2,0,13,0,11.6,3.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1440,2048,10,2,0,15,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1441,2048,9,4,0,16,1,0.0,2.0,1.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1442,1024,9,4,0,18,0,0.0,4.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1443,2048,8,1,0,16,0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1444,500,9,4,2,17,1,0.0,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1445,2048,7,3,1,14,0,14.9,3.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1446,2048,6,4,0,18,0,39.3,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1447,500,7,3,0,21,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1448,500,9,5,0,20,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1449,1024,10,6,1,11,0,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1450,1024,7,1,1,18,1,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1451,500,5,4,0,20,0,6.8,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1452,200,10,3,1,19,0,0.0,3.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1453,2048,9,9,1,17,1,0.0,4.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1454,500,9,4,0,13,0,5.3,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1455,1024,8,4,0,19,1,10.7,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1456,2048,10,3,2,14,1,11.0,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1457,1024,10,5,0,19,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1458,1024,9,7,0,18,0,0.0,5.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1459,1024,9,8,0,18,1,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1460,2048,8,5,0,19,0,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1461,2048,9,6,1,18,0,0.0,6.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1462,2048,10,3,0,13,1,0.0,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1463,2048,9,3,0,18,1,20.2,1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1464,1024,9,5,0,19,0,0.0,5.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1465,5120,10,3,1,11,1,0.0,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1466,200,9,4,1,17,0,11.1,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1467,200,10,5,0,16,0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1468,1024,10,7,1,14,1,8.6,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1469,2048,7,3,0,15,0,0.0,4.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1470,200,9,4,0,19,0,0.0,3.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1471,200,9,6,1,17,0,0.0,1.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1472,1024,10,1,1,15,0,0.0,2.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1473,500,9,3,1,20,1,0.0,9.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1474,500,8,3,0,11,0,0.0,2.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1475,1024,10,6,0,15,1,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1476,500,10,5,0,17,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1477,1024,9,7,0,19,2,0.0,9.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1478,200,8,3,0,16,0,0.0,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1479,1024,10,7,1,19,0,4.5,4.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1480,1024,10,6,0,16,2,0.0,5.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1481,500,10,3,1,15,0,0.0,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1482,2048,9,2,0,17,1,0.0,7.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1483,2048,9,5,0,16,1,5.6,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1484,200,9,4,0,13,1,24.5,4.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1485,2048,10,4,2,12,0,23.3,3.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1486,5120,10,4,0,20,0,0.0,5.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1487,2048,9,1,0,17,0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1488,1024,8,2,0,13,0,0.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1489,500,9,2,0,15,1,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1490,2048,10,6,1,12,0,0.0,12.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1491,2048,8,1,2,16,0,5.5,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1492,2048,9,6,0,14,1,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1493,1024,10,2,0,19,0,0.0,5.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1494,2048,9,3,2,17,1,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1495,200,8,3,0,11,0,0.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,2048,6,5,0,18,0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1497,200,8,6,0,19,1,0.0,4.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1498,1024,7,4,0,17,1,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1499,1024,9,2,0,12,0,6.2,2.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1500,1024,10,3,1,21,0,0.0,5.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1501,1024,7,4,0,17,0,0.4,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1502,1024,9,2,0,14,0,5.0,2.0,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1503,1024,9,0,1,14,0,3.6,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1504,1024,8,2,2,18,1,0.0,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1505,2048,10,2,1,17,0,0.0,4.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1506,500,10,3,1,16,1,0.0,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1507,1024,10,4,0,17,1,0.0,5.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1508,1024,8,3,1,20,0,0.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1509,2048,9,2,0,16,0,36.5,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1510,1024,10,5,2,14,0,0.0,3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1511,2048,9,1,1,18,0,2.7,2.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1512,2048,10,4,1,13,0,0.0,3.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1513,500,10,2,0,12,0,0.0,3.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1514,1024,9,7,0,16,0,6.9,1.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1515,500,9,1,0,18,0,0.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1516,500,8,3,0,15,1,0.0,3.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1517,1024,7,3,0,13,0,14.8,2.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1518,1024,10,4,0,22,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
